step_index,x,y,cost,inter,fitness,sum_nutrients
0,0.7992508776043298,0.40214083098871856,0.8005192132995884,-41.70903904195815,-40.90851982865856,-121.75278931609176
0,-0.8891270430617888,-0.47863778679373226,1.0196410296506022,-41.67608275601448,-40.65644172636388,-81.12049229594192
0,-0.5299134759983315,-0.9406844715861928,1.1656955671280291,-40.124816302514425,-38.9591207353864,-38.9591207353864
0,-0.6471107835663146,0.2053093297501425,0.4609042870902624,-43.52787325842063,-43.06696897133036,-43.06696897133036
0,-0.12603708596933771,-0.2492302068881915,0.07800104306517297,-47.408513562836816,-47.330512519771645,-141.01196669863762
0,-0.42926351362068654,-0.3042113967568198,0.2768117380427126,-45.75417767439324,-45.47736593635053,-90.0582384984506
0,0.3557684212625834,0.5619371634096589,0.44234454518856475,-44.455753333408346,-44.013408788219785,-87.38451991653437
0,-0.173748006220928,0.11047459133968654,0.04239300499741838,-47.12986949001026,-47.087476485012836,-186.64915784595337
0,0.6132243661319097,0.5555445426069223,0.6846738620382169,-42.26918898179909,-41.58451511976087,-41.58451511976087
0,0.30815284416482525,-0.4321460374408237,0.2817083730426769,-45.825616222115784,-45.54390784907311,-181.05516228873944
0,-0.558399355566249,0.0730674170761548,0.3171486877349829,-44.46293418728317,-44.14578549954818,-131.49184431944747
0,0.08517155723341796,-0.007292752624994847,0.007307378402414761,-47.949641219327596,-47.94233384092518,-47.94233384092518
0,-0.1621714097481579,0.8784390552730581,0.7979547399687278,-43.031171354205476,-42.233216614236746,-42.233216614236746
0,0.32558049157304186,-0.5719970968671007,0.43318333531733494,-44.63132832239624,-44.198144987078905,-176.19992696618496
0,-0.3821671959003414,0.9398840902065297,1.029433868645686,-41.59396633881686,-40.56453247017117,-40.56453247017117
0,0.1638964299465393,0.3420091103234182,0.1438322712934369,-46.88155246939647,-46.737720198103034,-46.737720198103034
0,0.6223674807338874,-0.4013835643835372,0.5484500468322788,-43.40960149048509,-42.86115144365281,-85.4129459739361
0,-0.380221780799053,-0.5730374913579482,0.4729405690958137,-44.16481353790543,-43.69187296880962,-86.32789852622713
0,-0.47642673387803347,0.6604806073127384,0.6632170653898942,-43.42185064738318,-42.75863358199329,-169.42913424243835
0,-0.09562873394160612,0.6542378960847646,0.4371720794286937,-44.97760504845912,-44.54043296903043,-171.81209988098493
0,-0.3528049902143431,0.5018388627053798,0.37631360524157176,-45.36344482003771,-44.987131214796136,-134.02916489462007
0,-0.677677186587713,-0.44452447901617687,0.6568483816660415,-43.15266636893694,-42.4958179872709,-84.83165179500725
0,0.09219711707483545,0.0028416839523988362,0.008508383564596236,-47.9397416763095,-47.931233292744906,-142.9093372989537
0,0.2317846939414261,0.37582279089112114,0.19496691449871192,-46.40418006066345,-46.209213146164736,-46.209213146164736
0,0.2670969758039272,-0.6788688644185616,0.5322037295605511,-43.95055012007995,-43.4183463905194,-43.4183463905194
0,-0.4992355328257428,0.14384523502550434,0.26992756887534586,-44.95952483218035,-44.689597263305004,-133.3058239272588
0,0.11990237097370823,-0.46904605499417296,0.2343807802707135,-46.205605912081865,-45.97122513181115,-91.3180497403041
0,0.6614605286449643,-0.10848320723788527,0.4492986372078936,-44.17031583398781,-43.72101719677991,-86.80146731024647
0,0.4728219904175449,-0.43434891164179923,0.4122196116668244,-44.6444300378397,-44.23221042617287,-172.95368240692937
0,-0.625578712585777,0.8834332432944609,1.1718030209982484,-40.48914100395052,-39.317337982952274,-39.317337982952274
0,0.04724379154789153,-0.15200972558572667,0.025338932512468552,-47.86639437503824,-47.84105544252577,-142.8903339654468
0,-0.7724071199859042,0.7890245957369793,1.2191725716828223,-40.04904923430485,-38.82987666262203,-38.82987666262203
0,0.6299851706755022,0.49327924589248506,0.6402057296993005,-42.51663708452953,-41.876431354830224,-122.68743271433783
0,0.655011048719067,0.5527612300028271,0.7345844513382902,-41.8896229510208,-41.155038499682504,-41.155038499682504
0,0.16068822751786604,0.04142625233295294,0.027536840845186972,-47.7650836580585,-47.737546817213314,-47.737546817213314
0,0.3430206538201146,-0.39069036142329705,0.2703021274562454,-45.88914077284686,-45.61883864539061,-45.61883864539061
0,-0.10915615129591288,-0.26497299538984753,0.08212575365160438,-47.39956010819228,-47.31743435454068,-140.17974657211954
0,0.6974998088945157,0.5050860572433529,0.7416179086295215,-41.815970202864065,-41.074352294234544,-41.074352294234544
0,-0.7310930853148072,0.6560615867021216,0.9649139049412294,-41.166294480284144,-40.20138057534292,-40.20138057534292
0,-0.530348334151884,-0.7576717788997968,0.8553358800788609,-41.31855878348484,-40.46322290340598,-80.34243446224616
0,0.4021691732309268,0.7201161644595437,0.6803073342131718,-43.01355675132043,-42.333249417107254,-126.58795714387244
0,0.10464136571317796,0.22290226392878976,0.0606352346828989,-47.53079535197041,-47.47016011728751,-141.18703545543343
0,-0.7403817794333817,-0.7153372087359515,1.059872501519083,-40.43898597421668,-39.3791134726976,-78.69037160708062
0,-0.89234248310379,-0.9266279766566694,1.6549145142746708,-37.85169152645628,-36.196777012181606,-36.196777012181606
0,0.6961282449205229,-0.5610098418242679,0.7993265759998177,-41.631827130783385,-40.832500554783564,-160.06277572481562
0,0.9181746793425001,0.09130150085966227,0.8513807058449298,-42.50825090054971,-41.65687019470478,-41.65687019470478
0,-0.9722772024281092,0.6022599578287322,1.3080400151652967,-39.50214912811291,-38.194109112947615,-38.194109112947615
0,-0.656711981503881,-0.33094638734111204,0.5407961379448871,-43.86159662313618,-43.32080048519129,-86.59418554135995
0,0.7592708511636552,0.3965618154701056,0.7337534989157275,-42.05221129688606,-41.31845779797033,-41.31845779797033
0,-0.7377626280462386,0.7735769357587579,1.1427149708796018,-40.421071531688945,-39.27835656080934,-39.27835656080934
0,0.11883427642603772,-0.4761339206576438,0.2408250956545194,-46.15187697647938,-45.91105188082486,-45.91105188082486
0,-0.6442945624003877,-0.22866435711567412,0.46740287135383163,-44.11629376264775,-43.64889089129392,-43.64889089129392
0,-0.650637018813249,-0.6773585290435731,0.8821431071182652,-41.24273947780624,-40.36059637068797,-80.30784329427073
0,-0.5861409470572277,0.8823934799294381,1.1221794632391275,-40.777310257057096,-39.65513079381797,-78.33684059059053
0,0.6969235216223019,0.23835307612353238,0.5425145838879815,-43.47123667932526,-42.92872209543728,-169.07826484411976
0,-0.8900488169013347,-0.17320827954322263,0.8221880045697889,-42.50629155243137,-41.68410354786158,-165.52699071653834
0,-0.044952697081510104,-0.2480871350197531,0.06356797153721121,-47.5679880303755,-47.50442005883829,-94.66719379620463
0,0.5102148937396289,-0.19773430448997797,0.2994180929658762,-45.23507758740455,-44.93565949443867,-44.93565949443867
0,-0.6822826533859787,-0.20606381024548592,0.5079719130042992,-43.810607792353665,-43.30263587934937,-43.30263587934937
0,-0.7183134700083909,-0.6694643198483903,0.9641567167455631,-40.96451098586751,-40.00035426912195,-40.00035426912195
0,-0.36025108564821906,0.2673824704387422,0.20127423020864532,-46.0028434821914,-45.801569251982755,-45.801569251982755
0,0.056470013994918716,0.3324746444615133,0.113728251690396,-47.12597977164684,-47.01225151995644,-186.92438364932363
0,-0.46968159529424885,-0.11026467948336104,0.2327591004997189,-45.522828829737065,-45.290069729237345,-179.9446928618368
0,0.3966055445653471,-0.6415494252037011,0.5688816229591748,-43.62714210631877,-43.0582604833596,-168.89551769232668
0,0.17172128987739632,-0.35846947721957423,0.15798856749523163,-46.85316180085532,-46.69517323336009,-46.69517323336009
0,0.8702529362324422,0.21466692910697463,0.803422063473406,-42.38634845964325,-41.582926396169846,-82.98825953805542
0,-0.6335048532511287,0.19029292194486497,0.4375397952350486,-43.671846783022076,-43.23430698778703,-86.1465603767234
0,0.36450578411428536,0.3076652090761407,0.22752234752863537,-45.84119566376939,-45.61367331624076,-45.61367331624076
0,-0.673196676679571,-0.8299159776417759,1.1419542954375235,-39.84332938624708,-38.701375090809556,-76.86230649536876
0,-0.9127206510975809,0.48427951209623044,1.067585632776155,-40.41140307978041,-39.343817447004255,-39.343817447004255
0,0.5037636120241858,-0.6331352608462059,0.6546380353264476,-42.9013544123961,-42.24671637706965,-84.42627026618565
0,0.13011502022752092,0.11859655229861618,0.03099506070592658,-47.75214347068237,-47.72114840997644,-142.8102068917995
0,-0.22615039280574048,0.33837172968140217,0.16563942761377462,-46.50987235889557,-46.344232931281795,-138.67430440233994
0,0.7387790767304546,-0.3641513410494628,0.6784007234028251,-42.57173361860092,-41.8933328951981,-83.10334820097869
0,-0.7504903482719407,0.9950533439949534,1.5533669202448779,-38.70240874170043,-37.149041821455555,-37.149041821455555
0,-0.30655289768255156,-0.2998599538212343,0.1838906709832417,-46.54869982018508,-46.36480914920184,-46.36480914920184
0,-0.6327834240211139,-0.8868604115735386,1.186936251332271,-39.71218964842119,-38.52525339708892,-38.52525339708892
0,0.6952075545982772,0.7524522736882655,1.049497968149157,-40.27397954565363,-39.22448157750448,-39.22448157750448
0,0.15163045326387925,-0.3503756358350978,0.14575488054385852,-46.95475438355393,-46.80899950301007,-46.80899950301007
0,0.05242284630014669,-0.16138619949685598,0.0287936602022478,-47.847406876650204,-47.81861321644796,-142.89200915744215
0,0.9990413948047678,0.7130284192799037,1.5064932352342542,-38.092468803774906,-36.585975568540654,-36.585975568540654
0,-0.4157656539637402,-0.4444518364141353,0.3703985139077939,-45.06240396956068,-44.69200545565288,-88.64547651882035
0,-0.9929904430727279,-0.9705350511902893,1.9279683056227097,-36.68914885966722,-34.76118055404451,-34.76118055404451
0,-0.5191423940061666,-0.14712461875913396,0.2911544786994744,-45.1459395531262,-44.85478507442672,-44.85478507442672
0,-0.1469767815758427,0.0618976485464553,0.025433493217973474,-47.331547610597696,-47.30611411737972,-47.30611411737972
0,-0.4844477840481507,-0.6356726012510276,0.6387693114504116,-42.77566033876512,-42.13689102731471,-42.13689102731471
0,0.566754468525016,0.42197832887980413,0.4992763376372655,-43.546596982285095,-43.04732064464783,-85.36245144136326
0,-0.6662562069629079,-0.8779340547855514,1.2146655378688007,-39.55801612980992,-38.34335059194112,-38.34335059194112
0,-0.08866070122026826,0.7568897418338916,0.5807428012342447,-44.16804218451841,-43.58729938328417,-43.58729938328417
0,0.23105699185825723,0.2800480158284637,0.13181422465604622,-46.86716920776995,-46.7353549831139,-46.7353549831139
0,-0.17243579303296747,-0.06806937591529344,0.034367542656405924,-47.38230698145456,-47.34793943879816,-141.30854660030136
0,-0.9509655059181821,0.5404081044710789,1.1963763128242484,-39.91739070406343,-38.72101439123918,-38.72101439123918
0,0.6407869124557011,0.9692691673391338,1.3500905859288082,-39.510200055756094,-38.16010946982728,-38.16010946982728
0,-0.7155104751492727,0.1797005329759935,0.5442475216001941,-42.95053121696867,-42.40628369536848,-84.19357324120827
0,-0.051387786361462684,-0.16178133064454614,0.028813903532251293,-47.76117986432183,-47.73236596078958,-47.73236596078958
0,0.45203000051008413,0.0986363023433865,0.2140602415011226,-45.72226831831898,-45.50820807681786,-45.50820807681786
0,0.19222533275203713,0.7509059205651016,0.6008102800913542,-43.945921186755314,-43.34511090666396,-43.34511090666396
0,-0.14233675188572237,0.18227329718266483,0.05348330580321774,-47.15557538669454,-47.10209208089132,-47.10209208089132
0,-0.7724943350433827,0.16917847057571817,0.6253688525804572,-42.546072631029745,-41.92070377844929,-164.3300876984207
0,0.01883230250681578,0.3743994698492401,0.14052961864110028,-46.91497703296381,-46.77444741432271,-46.77444741432271
0,0.8193092128582544,-0.06886849932906025,0.6760104564742492,-43.207146508808826,-42.531136052334574,-42.531136052334574
0,0.8611223256902885,0.5362098583290893,1.0290526719715531,-40.27426057786067,-39.24520790588912,-39.24520790588912
0,1,0.3438337401992789,1.1182216408994252,-40.81738605032171,-39.69916440942228,-79.18403744495379
0,-0.7796545058494517,0.5316415341938383,0.890503869371331,-41.28184108944632,-40.39133722007499,-40.39133722007499
0,0.8778224336836502,0.8567861575887612,1.504654744914,-38.08004897892258,-36.57539423400858,-36.57539423400858
0,0.27996954594351886,-0.45914746766225345,0.2891993437164802,-45.771051417342015,-45.48185207362553,-90.63362810040239
0,-0.11220976626349803,0.5936318285494915,0.36498977951192174,-45.418555366714436,-45.05356558720251,-89.19066265949078
0,0.9932285566293506,-0.05483119299937056,0.9895094254297574,-42.07049406180261,-41.080984636372854,-41.080984636372854
0,0.8052331505341734,0.10707337582528925,0.6598651345298144,-43.204852932876044,-42.54498779834623,-125.95083211228749
0,-0.6688032971842197,0.5129661642074417,0.7104321359461797,-42.5225817530405,-41.81214961709432,-41.81214961709432
0,0.049837562058231866,0.16972669765424953,0.03129093448852514,-47.711395253038994,-47.68010431855047,-47.68010431855047
0,-0.23303989378014495,0.06995571414640961,0.059201394034795414,-46.8834075351301,-46.8242061410953,-93.62901326708999
0,0.7292814612203271,0.7613157567974871,1.111453131227786,-39.90623722600437,-38.79478409477659,-38.79478409477659
0,-0.19676470816041045,0.530955005862409,0.3206295686278022,-45.70376688061822,-45.38313731199042,-90.55881481704205
0,-0.3544297773462015,-0.1811144912804863,0.15842292602146732,-46.46047659822658,-46.30205367220511,-46.30205367220511
0,-0.25308915200853965,0.1541708646929516,0.08782277438457409,-46.671810065014654,-46.58398729063008,-46.58398729063008
0,0.007570959950728762,-0.8561364209840896,0.7330268907700218,-43.086727695669325,-42.353700804899304,-42.353700804899304
0,0.07523775009555582,-0.20351845987087855,0.047080482547655705,-47.73092405109602,-47.68384356854836,-187.77618343037506
0,0.19610362021793887,0.05686086192800853,0.04168978748177765,-47.60970634066983,-47.56801655318805,-141.41569471068436
0,0.04769497972746217,0.40959474060994827,0.17004266262653384,-46.72603384952296,-46.55599118689643,-46.55599118689643
0,-0.3435571614241244,0.23174097637876656,0.17173540329878592,-46.12026337876539,-45.948527975466604,-45.948527975466604
0,0.6473599378142885,0.8147553646097532,1.0829011932472912,-40.366374025601864,-39.283472832354576,-39.283472832354576
0,-0.39607174737061357,0.2638746527383803,0.22650266142301193,-45.77519467503052,-45.54869201360751,-90.43451538403713
0,-0.22950488416053608,-0.027206943562880885,0.053412709631574865,-47.04930009541624,-46.99588738578467,-140.24288899814317
0,-0.9924114745268484,0.37735787234980006,1.1272794985969217,-40.50031176955669,-39.37303227095977,-117.72478514009832
0,0.4820679542985806,-0.2557831138680571,0.29781451390165786,-45.35913067812924,-45.061316164227584,-45.061316164227584
0,-0.5173015185100749,-0.7816964732134024,0.878650237287101,-41.22780175967475,-40.34915152238764,-40.34915152238764
0,0.10263318107282915,-0.8947342919907326,0.8110830231212858,-42.640995094741655,-41.82991207162037,-41.82991207162037
0,0.9808727048207986,-0.8989834999454958,1.7702825962367226,-37.22972298017497,-35.459440383938244,-35.459440383938244
0,0.8224196119953538,0.767157057424051,1.2649039689501171,-39.046588698423044,-37.78168472947293,-75.48440690999782
0,0.050518344205295884,-0.5996783202272404,0.3621661908518095,-45.21743644840678,-44.85527025755497,-44.85527025755497
0,0.22663652276760904,-0.5414096200789007,0.3444884901661726,-45.318250871225466,-44.973762381059295,-44.973762381059295
0,-0.35901643339369294,-0.03428579753709671,0.13006831535948274,-46.26194524134312,-46.13187692598364,-46.13187692598364
0,-0.7123766197596266,0.2847384174889829,0.5885564147742819,-42.77925068586703,-42.190694271092745,-42.190694271092745
0,0.2520893156912334,0.35853115279080905,0.19209361060718078,-46.38259680324427,-46.19050319263709,-46.19050319263709
0,-0.09760780001153502,0.46778270046045795,0.22834793747317034,-46.27565967393661,-46.04731173646344,-136.79914951390123
0,0.9722169857980308,0.7487792928829913,1.505876296924561,-38.025200347147035,-36.51932405022247,-72.75588484287663
0,-0.1587623477073965,0.12540927636277188,0.04093296964739836,-47.1780349788943,-47.1371020092469,-47.1371020092469
